match_id,innings_id,team_id,team_name,bowler_id,bowler_name,overs,maidens,runs,wickets,economy,no_balls,wides,dots,balls,bowling_position,venue_ground,venue_city,venue,start_date
38637,2,5,"Sri Lanka",9500,"Chamika Karunaratne",3,0,24,0,8,0,0,0,30,5,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-26 19:00:00"
38637,2,5,"Sri Lanka",9498,"Binura Fernando",4,0,47,0,11.8,1,1,0,40,2,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-26 19:00:00"
38637,2,5,"Sri Lanka",8393,"Dushmantha Chameera",3.1,0,39,1,12.3,0,3,0,31,1,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-26 19:00:00"
38642,1,2,India,8292,"Kuldeep Yadav",4,0,22,0,5.5,0,0,0,40,4,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,1,2,India,8175,"Harshal Patel",4,0,29,1,7.2,0,1,0,40,3,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,1,2,India,14659,"Ravi Bishnoi",4,0,32,1,8,0,3,0,40,5,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,1,2,India,9781,"Avesh Khan",4,1,23,2,5.8,0,2,1,40,2,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,1,2,India,10808,Siraj,4,0,22,1,5.5,0,0,0,40,1,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,2,5,"Sri Lanka",9500,"Chamika Karunaratne",3.4,0,31,1,8.5,0,0,0,34,4,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,2,5,"Sri Lanka",10928,"Lahiru Kumara",3.5,0,39,2,10.2,0,2,0,35,3,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,2,5,"Sri Lanka",10469,"Jeffrey Vandersay",2.2,0,24,0,10.3,0,0,0,22,5,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,2,5,"Sri Lanka",8393,"Dushmantha Chameera",3,0,19,1,6.3,0,2,0,30,2,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38642,2,5,"Sri Lanka",9498,"Binura Fernando",4,0,35,0,8.8,0,0,0,40,1,"Himachal Pradesh Cricket Association Stadium",Dharamsala,"Himachal Pradesh Cricket Association Stadium, Dharamsala","2022-02-27 19:00:00"
38647,1,11,"South Africa",1692,Parnell,4,0,32,1,8,0,0,0,40,4,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,1,11,"South Africa",11427,Nortje,4,0,36,1,9,0,0,0,40,3,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,1,11,"South Africa",8651,Pretorius,3,0,35,1,11.7,0,1,0,30,6,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,1,11,"South Africa",10173,Shamsi,2,0,27,0,13.5,0,2,0,20,5,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,1,11,"South Africa",9585,Rabada,4,0,35,0,8.8,0,4,0,40,2,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,1,11,"South Africa",9720,Maharaj,3,0,43,1,14.3,0,5,0,30,1,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,2,2,India,9647,"Hardik Pandya",1,0,18,0,18,0,0,0,10,4,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,2,2,India,7910,"Yuzvendra Chahal",2.1,0,26,0,12,0,0,0,21,3,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,2,2,India,8808,"Axar Patel",4,0,40,1,10,0,0,0,40,6,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,2,2,India,8175,"Harshal Patel",4,0,43,1,10.8,0,0,0,40,5,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,2,2,India,9781,"Avesh Khan",4,0,35,0,8.8,1,3,0,40,2,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38647,2,2,India,1726,"Bhuvneshwar Kumar",4,0,43,1,10.8,0,1,0,40,1,"Arun Jaitley Stadium",Delhi,"Arun Jaitley Stadium, Delhi","2022-06-09 19:00:00"
38652,1,11,"South Africa",8651,Pretorius,4,0,40,1,10,0,0,0,40,4,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,1,11,"South Africa",11427,Nortje,4,0,36,2,9,0,1,0,40,3,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,1,11,"South Africa",9720,Maharaj,2,0,12,1,6,0,0,0,20,6,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,1,11,"South Africa",10173,Shamsi,2,0,21,0,10.5,0,2,0,20,5,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,1,11,"South Africa",1692,Parnell,4,0,23,1,5.8,0,2,0,40,2,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,1,11,"South Africa",9585,Rabada,4,0,15,1,3.8,0,1,0,40,1,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,2,2,India,7910,"Yuzvendra Chahal",4,0,49,1,12.2,0,1,0,40,4,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,2,2,India,9428,"Shreyas Iyer",0.2,0,2,0,6,0,0,0,2,7,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,2,2,India,9647,"Hardik Pandya",3,0,31,0,10.3,0,0,0,30,3,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,2,2,India,8808,"Axar Patel",1,0,19,0,19,0,0,0,10,6,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,2,2,India,8175,"Harshal Patel",3,0,17,1,5.7,0,1,0,30,5,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,2,2,India,9781,"Avesh Khan",3,0,17,0,5.7,0,0,0,30,2,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38652,2,2,India,1726,"Bhuvneshwar Kumar",4,0,13,4,3.2,0,0,0,40,1,"Barabati Stadium",Cuttack,"Barabati Stadium, Cuttack","2022-06-12 19:00:00"
38657,1,11,"South Africa",8651,Pretorius,4,0,29,2,7.2,0,2,0,40,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,1,11,"South Africa",11427,Nortje,2,0,23,0,11.5,0,0,0,20,3,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,1,11,"South Africa",9720,Maharaj,2,0,24,1,12,0,0,0,20,6,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,1,11,"South Africa",10173,Shamsi,4,0,36,1,9,0,0,0,40,5,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,1,11,"South Africa",1692,Parnell,4,0,32,0,8,0,0,0,40,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,1,11,"South Africa",9585,Rabada,4,0,31,1,7.8,0,0,0,40,1,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,2,2,India,7910,"Yuzvendra Chahal",4,0,20,3,5,0,3,0,40,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,2,2,India,8808,"Axar Patel",4,0,28,1,7,0,0,0,40,3,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,2,2,India,8175,"Harshal Patel",3.1,0,25,4,7.9,0,0,0,31,5,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,2,2,India,9781,"Avesh Khan",4,0,35,0,8.8,0,0,0,40,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38657,2,2,India,1726,"Bhuvneshwar Kumar",4,0,21,1,5.2,0,0,0,40,1,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","2022-06-14 19:00:00"
38662,1,11,"South Africa",11427,Nortje,3,0,21,1,7,0,0,0,30,4,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,1,11,"South Africa",8651,Pretorius,4,0,41,1,10.2,0,1,0,40,3,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,1,11,"South Africa",9720,Maharaj,4,0,29,1,7.2,0,0,0,40,6,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,1,11,"South Africa",10173,Shamsi,2,0,18,0,9,0,0,0,20,5,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,1,11,"South Africa",9603,"Lungi Ngidi",3,0,20,2,6.7,0,1,0,30,2,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,1,11,"South Africa",14565,"Marco Jansen",4,0,38,1,9.5,1,1,0,40,1,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,2,2,India,8175,"Harshal Patel",2,0,3,1,1.5,0,0,0,20,4,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,2,2,India,9781,"Avesh Khan",4,0,18,4,4.5,0,0,0,40,3,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,2,2,India,8808,"Axar Patel",3.5,0,19,1,5,0,0,0,35,6,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,2,2,India,7910,"Yuzvendra Chahal",4,0,21,2,5.2,0,1,0,40,5,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,2,2,India,9647,"Hardik Pandya",1,0,12,0,12,0,0,0,10,2,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38662,2,2,India,1726,"Bhuvneshwar Kumar",2,0,8,0,4,0,0,0,20,1,"Niranjan Shah Stadium",Rajkot,"Niranjan Shah Stadium, Rajkot","2022-06-17 19:00:00"
38667,1,11,"South Africa",9585,"Kagiso Rabada",1,0,5,0,5,0,0,0,10,3,"M.Chinnaswamy Stadium",Bengaluru,"M.Chinnaswamy Stadium, Bengaluru","2022-06-19 19:00:00"
38667,1,11,"South Africa",9603,"Lungi Ngidi",1.3,0,6,2,4,0,1,0,13,2,"M.Chinnaswamy Stadium",Bengaluru,"M.Chinnaswamy Stadium, Bengaluru","2022-06-19 19:00:00"
38667,1,11,"South Africa",9720,"Keshav Maharaj",1,0,16,0,16,0,0,0,10,1,"M.Chinnaswamy Stadium",Bengaluru,"M.Chinnaswamy Stadium, Bengaluru","2022-06-19 19:00:00"
50921,1,4,Australia,15480,"Nathan Ellis",4,0,30,3,7.5,0,2,0,40,4,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,1,4,Australia,8642,Zampa,4,0,36,0,9,0,1,0,40,3,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,1,4,Australia,7662,Maxwell,1,0,10,0,10,0,0,0,10,6,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,1,4,Australia,12225,Green,3,0,46,1,15.3,0,0,0,30,5,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,1,4,Australia,8095,Cummins,4,0,47,0,11.8,0,0,0,40,2,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,1,4,Australia,6258,Hazlewood,4,0,39,2,9.8,0,1,0,40,1,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,2,2,India,7910,"Yuzvendra Chahal",3.2,0,42,1,12.6,0,1,0,32,4,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,2,2,India,8808,"Axar Patel",4,0,17,3,4.2,0,0,0,40,3,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,2,2,India,9647,"Hardik Pandya",2,0,22,0,11,0,0,0,20,6,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,2,2,India,8175,"Harshal Patel",4,0,49,0,12.2,0,1,0,40,5,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,2,2,India,1858,"Umesh Yadav",2,0,27,2,13.5,0,0,0,20,2,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50921,2,2,India,1726,"Bhuvneshwar Kumar",4,0,52,0,13,0,4,0,40,1,"Punjab Cricket Association IS Bindra Stadium",Mohali,"Punjab Cricket Association IS Bindra Stadium, Mohali","2022-09-20 19:00:00"
50928,1,2,India,9311,Bumrah,2,0,23,1,11.5,0,1,0,20,4,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,1,2,India,7910,Chahal,1,0,12,0,12,0,0,0,10,3,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,1,2,India,8175,"Harshal Patel",2,0,32,0,16,0,0,0,20,5,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,1,2,India,8808,Axar,2,0,13,2,6.5,0,0,0,20,2,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,1,2,India,9647,"Hardik Pandya",1,0,10,0,10,0,0,0,10,1,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,2,4,Australia,13162,"Daniel Sams",1.2,0,20,0,15,0,0,0,12,4,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,2,4,Australia,8642,"Adam Zampa",2,0,16,3,8,0,0,0,20,3,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,2,4,Australia,8136,"Sean Abbott",1,0,11,0,11,0,1,0,10,5,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,2,4,Australia,8095,"Pat Cummins",2,0,23,1,11.5,0,3,0,20,2,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50928,2,4,Australia,6258,"Josh Hazlewood",1,0,20,0,20,0,0,0,10,1,"Vidarbha Cricket Association Stadium",Nagpur,"Vidarbha Cricket Association Stadium, Nagpur","2022-09-23 19:00:00"
50935,1,2,India,9647,"Hardik Pandya",3,0,23,0,7.7,0,0,0,30,4,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,1,2,India,9311,Bumrah,4,0,50,0,12.5,0,0,0,40,3,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,1,2,India,8175,"Harshal Patel",2,0,18,1,9,1,1,0,20,6,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,1,2,India,7910,Chahal,4,0,22,1,5.5,0,0,0,40,5,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,1,2,India,8808,Axar,4,0,33,3,8.2,0,0,0,40,2,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,1,2,India,1726,Bhuvneshwar,3,0,39,1,13,0,2,0,30,1,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,2,4,Australia,8095,"Pat Cummins",4,0,40,1,10,0,2,0,40,4,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,2,4,Australia,8642,"Adam Zampa",4,0,44,0,11,0,0,0,40,3,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,2,4,Australia,7662,"Glenn Maxwell",1,0,11,0,11,0,0,0,10,6,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,2,4,Australia,12225,"Cameron Green",3,0,14,0,4.7,0,1,0,30,5,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,2,4,Australia,6258,"Josh Hazlewood",4,0,40,1,10,0,0,0,40,2,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50935,2,4,Australia,13162,"Daniel Sams",3.5,0,33,2,8.6,0,3,0,35,1,"Rajiv Gandhi International Stadium",Hyderabad,"Rajiv Gandhi International Stadium, Hyderabad","2022-09-25 19:00:00"
50942,1,2,India,8175,"Harshal Patel",4,0,26,2,6.5,0,2,0,40,4,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,1,2,India,1593,Ashwin,4,1,8,0,2,0,0,1,40,3,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,1,2,India,8808,Axar,4,0,16,1,4,0,1,0,40,5,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,1,2,India,13217,"Arshdeep Singh",4,0,32,3,8,0,3,0,40,2,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,1,2,India,7836,"D Chahar",4,0,24,2,6,0,0,0,40,1,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,2,11,"South Africa",10173,"Tabraiz Shamsi",2.4,0,27,0,10.1,0,1,0,24,4,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,2,11,"South Africa",11427,"Anrich Nortje",3,0,32,1,10.7,0,2,0,30,3,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,2,11,"South Africa",9720,"Keshav Maharaj",3,0,21,0,7,0,0,0,30,5,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,2,11,"South Africa",1692,"Wayne Parnell",4,0,14,0,3.5,0,3,0,40,2,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50942,2,11,"South Africa",9585,"Kagiso Rabada",4,1,16,1,4,0,0,1,40,1,"Greenfield International Stadium",Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram","2022-09-28 19:00:00"
50944,1,11,"South Africa",9720,Maharaj,4,0,23,2,5.8,0,0,0,40,4,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,1,11,"South Africa",9603,"Lungi Ngidi",4,0,49,0,12.2,1,1,0,40,3,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,1,11,"South Africa",9582,Markram,1,0,9,0,9,0,0,0,10,6,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,1,11,"South Africa",11427,Nortje,3,0,41,0,13.7,0,1,0,30,5,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,1,11,"South Africa",1692,Parnell,4,0,54,0,13.5,1,0,0,40,2,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,1,11,"South Africa",9585,Rabada,4,0,57,0,14.2,0,2,0,40,1,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,2,2,India,8808,"Axar Patel",4,0,53,1,13.2,0,0,0,40,4,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,2,2,India,1593,"Ravichandran Ashwin",4,0,37,0,9.2,0,4,0,40,3,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,2,2,India,8175,"Harshal Patel",4,0,45,0,11.2,0,2,0,40,5,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,2,2,India,13217,"Arshdeep Singh",4,0,62,2,15.5,3,2,0,40,2,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50944,2,2,India,7836,"Deepak Chahar",4,1,24,0,6,0,2,1,40,1,"Barsapara Cricket Stadium",Guwahati,"Barsapara Cricket Stadium, Guwahati","2022-10-02 19:00:00"
50949,1,2,India,1858,Umesh,3,0,34,1,11.3,0,0,0,30,4,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,1,2,India,1593,Ashwin,4,0,35,0,8.8,0,0,0,40,3,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,1,2,India,8808,Axar,1,0,13,0,13,0,0,0,10,6,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,1,2,India,8175,"Harshal Patel",4,0,49,0,12.2,0,2,0,40,5,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,1,2,India,10808,Siraj,4,0,44,0,11,1,1,0,40,2,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,1,2,India,7836,"D Chahar",4,0,48,1,12,1,5,0,40,1,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,2,11,"South Africa",9720,"Keshav Maharaj",4,0,34,2,8.5,0,0,0,40,4,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,2,11,"South Africa",9603,"Lungi Ngidi",3,0,51,2,17,1,2,0,30,3,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,2,11,"South Africa",8651,"Dwaine Pretorius",3.3,0,26,3,7.4,0,4,0,33,5,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,2,11,"South Africa",1692,"Wayne Parnell",4,0,41,2,10.2,0,2,0,40,2,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
50949,2,11,"South Africa",9585,"Kagiso Rabada",4,0,24,1,6,0,1,0,40,1,"Holkar Cricket Stadium",Indore,"Holkar Cricket Stadium, Indore","2022-10-04 19:00:00"
