match_id,innings_id,team_id,team_name,player_id,player_name,runs,balls,fours,sixes,strike_rate,position,out_desc,is_captain,is_keeper,start_date
38627,4,5,"Sri Lanka",10934,"Charith Asalanka",5,20,1,0,25,7,"c Rohit b Axar",0,0,"2022-03-12 14:00:00"
38627,4,5,"Sri Lanka",12688,"Lasith Embuldeniya",2,22,0,0,9.09,8,"lbw b Ashwin",0,0,"2022-03-12 14:00:00"
38627,4,5,"Sri Lanka",1785,"Suranga Lakmal",1,4,0,0,25,9,"b Bumrah",0,0,"2022-03-12 14:00:00"
38627,4,5,"Sri Lanka",8413,"Vishwa Fernando",2,6,0,0,33.33,10,"c Shami b Ashwin",0,0,"2022-03-12 14:00:00"
38627,4,5,"Sri Lanka",12131,"Praveen Jayawickrama",0,4,0,0,0,11,"not out",0,0,"2022-03-12 14:00:00"
38632,1,2,India,576,Rohit,44,32,2,1,137.5,1,"b Lahiru Kumara",1,0,"2022-02-24 19:00:00"
38632,1,2,India,10276,"Ishan Kishan",89,56,10,3,158.93,2,"c Janith Liyanage b Shanaka",0,1,"2022-02-24 19:00:00"
38632,1,2,India,9428,"Shreyas Iyer",57,28,5,2,203.57,3,"not out",0,0,"2022-02-24 19:00:00"
38632,1,2,India,587,"Ravindra Jadeja",3,4,0,0,75,4,"not out",0,0,"2022-02-24 19:00:00"
38632,1,2,India,8271,Samson,0,0,0,0,0,5,,0,0,"2022-02-24 19:00:00"
38632,1,2,India,9427,"Deepak Hooda",0,0,0,0,0,6,,0,0,"2022-02-24 19:00:00"
38632,1,2,India,10917,"Venkatesh Iyer",0,0,0,0,0,7,,0,0,"2022-02-24 19:00:00"
38632,1,2,India,8175,"Harshal Patel",0,0,0,0,0,8,,0,0,"2022-02-24 19:00:00"
38632,1,2,India,1726,Bhuvneshwar,0,0,0,0,0,9,,0,0,"2022-02-24 19:00:00"
38632,1,2,India,9311,Bumrah,0,0,0,0,0,10,,0,0,"2022-02-24 19:00:00"
38632,1,2,India,7910,Chahal,0,0,0,0,0,11,,0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",13682,"Pathum Nissanka",0,1,0,0,0,1,"b Bhuvneshwar",0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",13886,"Kamil Mishara",13,12,2,0,108.33,2,"c Rohit b Bhuvneshwar",0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",13694,"Janith Liyanage",11,17,0,0,64.71,3,"c Samson b Venkatesh Iyer",0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",10934,"Charith Asalanka",53,47,5,0,112.77,4,"not out",0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",6245,"Dinesh Chandimal",10,9,0,1,111.11,5,"st Ishan Kishan b Ravindra Jadeja",0,1,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",8422,"Dasun Shanaka",3,6,0,0,50,6,"c Bhuvneshwar b Chahal",1,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",9500,"Chamika Karunaratne",21,14,0,2,150,7,"c Ishan Kishan b Venkatesh Iyer",0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",8393,"Dushmantha Chameera",24,14,2,1,171.43,8,"not out",0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",12131,"Praveen Jayawickrama",0,0,0,0,0,9,,0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",10469,"Jeffrey Vandersay",0,0,0,0,0,10,,0,0,"2022-02-24 19:00:00"
38632,2,5,"Sri Lanka",10928,"Lahiru Kumara",0,0,0,0,0,11,,0,0,"2022-02-24 19:00:00"
38637,1,5,"Sri Lanka",13682,"Pathum Nissanka",75,53,11,0,141.51,1,"lbw b Bhuvneshwar",0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",8387,Gunathilaka,38,29,4,2,131.03,2,"c Venkatesh Iyer b Ravindra Jadeja",0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",10934,Asalanka,2,5,0,0,40,3,"lbw b Chahal",0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",13886,"Kamil Mishara",1,4,0,0,25,4,"c Shreyas Iyer b Harshal Patel",0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",6245,Chandimal,9,10,1,0,90,5,"c Rohit b Bumrah",0,1,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",8422,Shanaka,47,19,2,5,247.37,6,"not out",1,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",9500,"C Karunaratne",0,0,0,0,0,7,"not out",0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",8393,Chameera,0,0,0,0,0,8,,0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",12131,Jayawickrama,0,0,0,0,0,9,,0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",9498,"B Fernando",0,0,0,0,0,10,,0,0,"2022-02-26 19:00:00"
38637,1,5,"Sri Lanka",10928,"Lahiru Kumara",0,0,0,0,0,11,,0,0,"2022-02-26 19:00:00"
38637,2,2,India,576,"Rohit Sharma",1,2,0,0,50,1,"b Chameera",1,0,"2022-02-26 19:00:00"
38637,2,2,India,10276,"Ishan Kishan",16,15,2,0,106.67,2,"c Shanaka b Lahiru Kumara",0,1,"2022-02-26 19:00:00"
38637,2,2,India,9428,"Shreyas Iyer",74,44,6,4,168.18,3,"not out",0,0,"2022-02-26 19:00:00"
38637,2,2,India,8271,"Sanju Samson",39,25,2,3,156,4,"c B Fernando b Lahiru Kumara",0,0,"2022-02-26 19:00:00"
38637,2,2,India,587,"Ravindra Jadeja",45,18,7,1,250,5,"not out",0,0,"2022-02-26 19:00:00"
38637,2,2,India,10917,"Venkatesh Iyer",0,0,0,0,0,6,,0,0,"2022-02-26 19:00:00"
38637,2,2,India,9427,"Deepak Hooda",0,0,0,0,0,7,,0,0,"2022-02-26 19:00:00"
38637,2,2,India,8175,"Harshal Patel",0,0,0,0,0,8,,0,0,"2022-02-26 19:00:00"
38637,2,2,India,1726,"Bhuvneshwar Kumar",0,0,0,0,0,9,,0,0,"2022-02-26 19:00:00"
38637,2,2,India,9311,"Jasprit  Bumrah",0,0,0,0,0,10,,0,0,"2022-02-26 19:00:00"
38637,2,2,India,7910,"Yuzvendra Chahal",0,0,0,0,0,11,,0,0,"2022-02-26 19:00:00"
38642,1,5,"Sri Lanka",13682,"Pathum Nissanka",1,10,0,0,10,1,"c Venkatesh Iyer b Avesh Khan",0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",8387,Gunathilaka,0,1,0,0,0,2,"b Siraj",0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",10934,Asalanka,4,6,1,0,66.67,3,"c Samson b Avesh Khan",0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",13694,"Janith Liyanage",9,19,0,0,47.37,4,"b Ravi Bishnoi",0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",6245,Chandimal,22,27,2,0,81.48,5,"c Venkatesh Iyer b Harshal Patel",0,1,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",8422,Shanaka,74,38,9,2,194.74,6,"not out",1,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",9500,"C Karunaratne",12,19,0,0,63.16,7,"not out",0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",8393,Chameera,0,0,0,0,0,8,,0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",9498,"B Fernando",0,0,0,0,0,9,,0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",10469,Vandersay,0,0,0,0,0,10,,0,0,"2022-02-27 19:00:00"
38642,1,5,"Sri Lanka",10928,"Lahiru Kumara",0,0,0,0,0,11,,0,0,"2022-02-27 19:00:00"
38642,2,2,India,8271,"Sanju Samson",18,12,3,0,150,1,"c Chandimal b C Karunaratne",0,1,"2022-02-27 19:00:00"
38642,2,2,India,576,"Rohit Sharma",5,9,1,0,55.56,2,"c C Karunaratne b Chameera",1,0,"2022-02-27 19:00:00"
38642,2,2,India,9428,"Shreyas Iyer",73,45,9,1,162.22,3,"not out",0,0,"2022-02-27 19:00:00"
38642,2,2,India,9427,"Deepak Hooda",21,16,1,1,131.25,4,"b Lahiru Kumara",0,0,"2022-02-27 19:00:00"
38642,2,2,India,10917,"Venkatesh Iyer",5,4,1,0,125,5,"c (sub)Jayawickrama b Lahiru Kumara",0,0,"2022-02-27 19:00:00"
38642,2,2,India,587,"Ravindra Jadeja",22,15,3,0,146.67,6,"not out",0,0,"2022-02-27 19:00:00"
38642,2,2,India,8175,"Harshal Patel",0,0,0,0,0,7,,0,0,"2022-02-27 19:00:00"
38642,2,2,India,10808,"Mohammed Siraj",0,0,0,0,0,8,,0,0,"2022-02-27 19:00:00"
38642,2,2,India,8292,"Kuldeep Yadav",0,0,0,0,0,9,,0,0,"2022-02-27 19:00:00"
38642,2,2,India,9781,"Avesh Khan",0,0,0,0,0,10,,0,0,"2022-02-27 19:00:00"
38642,2,2,India,14659,"Ravi Bishnoi",0,0,0,0,0,11,,0,0,"2022-02-27 19:00:00"
38647,1,2,India,10276,"Ishan Kishan",76,48,11,3,158.33,1,"c Tristan Stubbs b Maharaj",0,0,"2022-06-09 19:00:00"
38647,1,2,India,11813,"Ruturaj Gaikwad",23,15,0,3,153.33,2,"c Bavuma b Parnell",0,0,"2022-06-09 19:00:00"
38647,1,2,India,9428,"Shreyas Iyer",36,27,1,3,133.33,3,"b Pretorius",0,0,"2022-06-09 19:00:00"
38647,1,2,India,10744,Pant,29,16,2,2,181.25,4,"c van der Dussen b Nortje",1,1,"2022-06-09 19:00:00"
38647,1,2,India,9647,"Hardik Pandya",31,12,2,3,258.33,5,"not out",0,0,"2022-06-09 19:00:00"
38647,1,2,India,145,Karthik,1,2,0,0,50,6,"not out",0,0,"2022-06-09 19:00:00"
38647,1,2,India,8808,Axar,0,0,0,0,0,7,,0,0,"2022-06-09 19:00:00"
38647,1,2,India,8175,"Harshal Patel",0,0,0,0,0,8,,0,0,"2022-06-09 19:00:00"
38647,1,2,India,1726,Bhuvneshwar,0,0,0,0,0,9,,0,0,"2022-06-09 19:00:00"
38647,1,2,India,7910,Chahal,0,0,0,0,0,10,,0,0,"2022-06-09 19:00:00"
38647,1,2,India,9781,"Avesh Khan",0,0,0,0,0,11,,0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",8520,"Quinton de Kock",22,18,3,0,122.22,1,"c Ishan Kishan b Axar",0,1,"2022-06-09 19:00:00"
38647,2,11,"South Africa",8583,"Temba Bavuma",10,8,2,0,125,2,"c Pant b Bhuvneshwar",1,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",8651,"Dwaine Pretorius",29,13,1,4,223.08,3,"b Harshal Patel",0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",9554,"Rassie van der Dussen",75,46,7,5,163.04,4,"not out",0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",6349,"David Miller",64,31,4,5,206.45,5,"not out",0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",19243,"Tristan Stubbs",0,0,0,0,0,6,,0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",1692,"Wayne Parnell",0,0,0,0,0,7,,0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",9720,"Keshav Maharaj",0,0,0,0,0,8,,0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",10173,"Tabraiz Shamsi",0,0,0,0,0,9,,0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",9585,"Kagiso Rabada",0,0,0,0,0,10,,0,0,"2022-06-09 19:00:00"
38647,2,11,"South Africa",11427,"Anrich Nortje",0,0,0,0,0,11,,0,0,"2022-06-09 19:00:00"
38652,1,2,India,11813,"Ruturaj Gaikwad",1,4,0,0,25,1,"c Maharaj b Rabada",0,0,"2022-06-12 19:00:00"
38652,1,2,India,10276,"Ishan Kishan",34,21,2,3,161.9,2,"c van der Dussen b Nortje",0,0,"2022-06-12 19:00:00"
38652,1,2,India,9428,"Shreyas Iyer",40,35,2,2,114.29,3,"c Klaasen b Pretorius",0,0,"2022-06-12 19:00:00"
38652,1,2,India,10744,Pant,5,7,0,0,71.43,4,"c van der Dussen b Maharaj",1,1,"2022-06-12 19:00:00"
38652,1,2,India,9647,"Hardik Pandya",9,12,1,0,75,5,"b Parnell",0,0,"2022-06-12 19:00:00"
38652,1,2,India,8808,Axar,10,11,1,0,90.91,6,"b Nortje",0,0,"2022-06-12 19:00:00"
38652,1,2,India,145,Karthik,30,21,2,2,142.86,7,"not out",0,0,"2022-06-12 19:00:00"
38652,1,2,India,8175,"Harshal Patel",12,9,2,0,133.33,8,"not out",0,0,"2022-06-12 19:00:00"
38652,1,2,India,1726,Bhuvneshwar,0,0,0,0,0,9,,0,0,"2022-06-12 19:00:00"
38652,1,2,India,7910,Chahal,0,0,0,0,0,10,,0,0,"2022-06-12 19:00:00"
38652,1,2,India,9781,"Avesh Khan",0,0,0,0,0,11,,0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",8583,"Temba Bavuma",35,30,4,1,116.67,1,"b Chahal",1,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",9491,"Reeza Hendricks",4,3,1,0,133.33,2,"b Bhuvneshwar",0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",8651,"Dwaine Pretorius",4,5,1,0,80,3,"c Avesh Khan b Bhuvneshwar",0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",9554,"Rassie van der Dussen",1,7,0,0,14.29,4,"b Bhuvneshwar",0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",10209,"Heinrich Klaasen",81,46,7,5,176.09,5,"c (sub)Ravi Bishnoi b Harshal Patel",0,1,"2022-06-12 19:00:00"
38652,2,11,"South Africa",6349,"David Miller",20,15,1,1,133.33,6,"not out",0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",1692,"Wayne Parnell",1,4,0,0,25,7,"b Bhuvneshwar",0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",9585,"Kagiso Rabada",0,0,0,0,0,8,"not out",0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",9720,"Keshav Maharaj",0,0,0,0,0,9,,0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",10173,"Tabraiz Shamsi",0,0,0,0,0,10,,0,0,"2022-06-12 19:00:00"
38652,2,11,"South Africa",11427,"Anrich Nortje",0,0,0,0,0,11,,0,0,"2022-06-12 19:00:00"
38657,1,2,India,11813,"Ruturaj Gaikwad",57,35,7,2,162.86,1,"c and b Maharaj",0,0,"2022-06-14 19:00:00"
38657,1,2,India,10276,"Ishan Kishan",54,35,5,2,154.29,2,"c R Hendricks b Pretorius",0,0,"2022-06-14 19:00:00"
38657,1,2,India,9428,"Shreyas Iyer",14,11,0,2,127.27,3,"c Nortje b Shamsi",0,0,"2022-06-14 19:00:00"
38657,1,2,India,10744,Pant,6,8,0,0,75,4,"c Bavuma b Pretorius",1,1,"2022-06-14 19:00:00"
38657,1,2,India,9647,"Hardik Pandya",31,21,4,0,147.62,5,"not out",0,0,"2022-06-14 19:00:00"
38657,1,2,India,145,Karthik,6,8,0,0,75,6,"c Parnell b Rabada",0,0,"2022-06-14 19:00:00"
38657,1,2,India,8808,Axar,5,2,1,0,250,7,"not out",0,0,"2022-06-14 19:00:00"
38657,1,2,India,8175,"Harshal Patel",0,0,0,0,0,8,,0,0,"2022-06-14 19:00:00"
38657,1,2,India,1726,Bhuvneshwar,0,0,0,0,0,9,,0,0,"2022-06-14 19:00:00"
38657,1,2,India,7910,Chahal,0,0,0,0,0,10,,0,0,"2022-06-14 19:00:00"
38657,1,2,India,9781,"Avesh Khan",0,0,0,0,0,11,,0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",8583,"Temba Bavuma",8,10,0,0,80,1,"c Avesh Khan b Axar",1,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",9491,"Reeza Hendricks",23,20,2,1,115,2,"c Chahal b Harshal Patel",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",8651,"Dwaine Pretorius",20,16,2,1,125,3,"c Pant b Chahal",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",9554,"Rassie van der Dussen",1,4,0,0,25,4,"c Pant b Chahal",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",10209,"Heinrich Klaasen",29,24,3,1,120.83,5,"c Axar b Chahal",0,1,"2022-06-14 19:00:00"
38657,2,11,"South Africa",6349,"David Miller",3,5,0,0,60,6,"c Ruturaj Gaikwad b Harshal Patel",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",1692,"Wayne Parnell",22,18,2,0,122.22,7,"not out",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",9585,"Kagiso Rabada",9,8,1,0,112.5,8,"c Chahal b Harshal Patel",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",9720,"Keshav Maharaj",11,8,0,1,137.5,9,"c Karthik b Bhuvneshwar",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",11427,"Anrich Nortje",0,1,0,0,0,10,"run out (Pant/Bhuvneshwar)",0,0,"2022-06-14 19:00:00"
38657,2,11,"South Africa",10173,"Tabraiz Shamsi",0,1,0,0,0,11,"c Avesh Khan b Harshal Patel",0,0,"2022-06-14 19:00:00"
38662,1,2,India,11813,"Ruturaj Gaikwad",5,7,1,0,71.43,1,"c de Kock b Lungi Ngidi",0,0,"2022-06-17 19:00:00"
38662,1,2,India,10276,"Ishan Kishan",27,26,3,1,103.85,2,"c de Kock b Nortje",0,0,"2022-06-17 19:00:00"
38662,1,2,India,9428,"Shreyas Iyer",4,2,1,0,200,3,"lbw b Marco Jansen",0,0,"2022-06-17 19:00:00"
38662,1,2,India,10744,Pant,17,23,2,0,73.91,4,"c Pretorius b Maharaj",1,1,"2022-06-17 19:00:00"
38662,1,2,India,9647,"Hardik Pandya",46,31,3,3,148.39,5,"c Shamsi b Lungi Ngidi",0,0,"2022-06-17 19:00:00"
38662,1,2,India,145,Karthik,55,27,9,2,203.7,6,"c van der Dussen b Pretorius",0,0,"2022-06-17 19:00:00"
38662,1,2,India,8808,Axar,8,4,1,0,200,7,"not out",0,0,"2022-06-17 19:00:00"
38662,1,2,India,8175,"Harshal Patel",1,1,0,0,100,8,"not out",0,0,"2022-06-17 19:00:00"
38662,1,2,India,1726,Bhuvneshwar,0,0,0,0,0,9,,0,0,"2022-06-17 19:00:00"
38662,1,2,India,7910,Chahal,0,0,0,0,0,10,,0,0,"2022-06-17 19:00:00"
38662,1,2,India,9781,"Avesh Khan",0,0,0,0,0,11,,0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",8520,"Quinton de Kock",14,13,2,0,107.69,1,"run out (Harshal Patel)",0,1,"2022-06-17 19:00:00"
38662,2,11,"South Africa",8583,"Temba Bavuma",8,11,1,0,72.73,2,"retd out",1,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",8651,"Dwaine Pretorius",0,6,0,0,0,3,"c Pant b Avesh Khan",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",9554,"Rassie van der Dussen",20,20,2,0,100,4,"c Ruturaj Gaikwad b Avesh Khan",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",10209,"Heinrich Klaasen",8,8,1,0,100,5,"lbw b Chahal",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",6349,"David Miller",9,7,0,1,128.57,6,"b Harshal Patel",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",14565,"Marco Jansen",12,17,1,1,70.59,7,"c Ruturaj Gaikwad b Avesh Khan",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",9720,"Keshav Maharaj",0,2,0,0,0,8,"c Shreyas Iyer b Avesh Khan",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",11427,"Anrich Nortje",1,4,0,0,25,9,"c Ishan Kishan b Chahal",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",9603,"Lungi Ngidi",4,10,0,0,40,10,"c Ruturaj Gaikwad b Axar",0,0,"2022-06-17 19:00:00"
38662,2,11,"South Africa",10173,"Tabraiz Shamsi",4,3,0,0,133.33,11,"not out",0,0,"2022-06-17 19:00:00"
38667,1,2,India,10276,"Ishan Kishan",15,7,0,2,214.29,1,"b Lungi Ngidi",0,0,"2022-06-19 19:00:00"
38667,1,2,India,11813,"Ruturaj Gaikwad",10,12,1,0,83.33,2,"c Pretorius b Lungi Ngidi",0,0,"2022-06-19 19:00:00"
38667,1,2,India,9428,"Shreyas Iyer",0,1,0,0,0,3,"not out",0,0,"2022-06-19 19:00:00"
38667,1,2,India,10744,"Rishabh Pant",1,1,0,0,100,4,"not out",1,1,"2022-06-19 19:00:00"
38667,1,2,India,9647,"Hardik Pandya",0,0,0,0,0,5,,0,0,"2022-06-19 19:00:00"
38667,1,2,India,145,"Dinesh Karthik",0,0,0,0,0,6,,0,0,"2022-06-19 19:00:00"
38667,1,2,India,8808,"Axar Patel",0,0,0,0,0,7,,0,0,"2022-06-19 19:00:00"
38667,1,2,India,8175,"Harshal Patel",0,0,0,0,0,8,,0,0,"2022-06-19 19:00:00"
38667,1,2,India,1726,"Bhuvneshwar Kumar",0,0,0,0,0,9,,0,0,"2022-06-19 19:00:00"
38667,1,2,India,9781,"Avesh Khan",0,0,0,0,0,10,,0,0,"2022-06-19 19:00:00"
38667,1,2,India,7910,"Yuzvendra Chahal",0,0,0,0,0,11,,0,0,"2022-06-19 19:00:00"
50921,1,2,India,8733,Rahul,55,35,4,3,157.14,1,"c Nathan Ellis b Hazlewood",0,0,"2022-09-20 19:00:00"
50921,1,2,India,576,Rohit,11,9,1,1,122.22,2,"c Nathan Ellis b Hazlewood",1,0,"2022-09-20 19:00:00"
50921,1,2,India,1413,Kohli,2,7,0,0,28.57,3,"c Green b Nathan Ellis",0,0,"2022-09-20 19:00:00"
50921,1,2,India,7915,"Suryakumar Yadav",46,25,2,4,184,4,"c Wade b Green",0,0,"2022-09-20 19:00:00"
50921,1,2,India,9647,"Hardik Pandya",71,30,7,5,236.67,5,"not out",0,0,"2022-09-20 19:00:00"
50921,1,2,India,8808,Axar,6,5,1,0,120,6,"c Green b Nathan Ellis",0,0,"2022-09-20 19:00:00"
50921,1,2,India,145,Karthik,6,5,0,0,120,7,"lbw b Nathan Ellis",0,1,"2022-09-20 19:00:00"
50921,1,2,India,8175,"Harshal Patel",7,4,1,0,175,8,"not out",0,0,"2022-09-20 19:00:00"
50921,1,2,India,1726,Bhuvneshwar,0,0,0,0,0,9,,0,0,"2022-09-20 19:00:00"
50921,1,2,India,1858,Umesh,0,0,0,0,0,10,,0,0,"2022-09-20 19:00:00"
50921,1,2,India,7910,Chahal,0,0,0,0,0,11,,0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,1643,"Aaron Finch",22,13,3,1,169.23,1,"b Axar",1,0,"2022-09-20 19:00:00"
50921,2,4,Australia,12225,"Cameron Green",61,30,8,4,203.33,2,"c Kohli b Axar",0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,2250,"Steven Smith",35,24,3,1,145.83,3,"c Karthik b Umesh",0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,7662,"Glenn Maxwell",1,3,0,0,33.33,4,"c Karthik b Umesh",0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,10637,"Josh Inglis",17,10,3,0,170,5,"b Axar",0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,13169,"Tim David",18,14,1,1,128.57,6,"c Hardik Pandya b Chahal",0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,1649,"Matthew Wade",45,21,6,2,214.29,7,"not out",0,1,"2022-09-20 19:00:00"
50921,2,4,Australia,8095,"Pat Cummins",4,1,1,0,400,8,"not out",0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,15480,"Nathan Ellis",0,0,0,0,0,9,,0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,8642,"Adam Zampa",0,0,0,0,0,10,,0,0,"2022-09-20 19:00:00"
50921,2,4,Australia,6258,"Josh Hazlewood",0,0,0,0,0,11,,0,0,"2022-09-20 19:00:00"
50928,1,4,Australia,1643,Finch,31,15,4,1,206.67,1,"b Bumrah",1,0,"2022-09-23 19:00:00"
50928,1,4,Australia,12225,Green,5,4,1,0,125,2,"run out (Kohli/Axar)",0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,7662,Maxwell,0,1,0,0,0,3,"b Axar",0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,13169,"Tim David",2,3,0,0,66.67,4,"b Axar",0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,1649,Wade,43,20,4,3,215,5,"not out",0,1,"2022-09-23 19:00:00"
50928,1,4,Australia,2250,"Steven Smith",8,5,1,0,160,6,"run out (Harshal Patel)",0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,13162,"Daniel Sams",0,0,0,0,0,7,,0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,8136,Abbott,0,0,0,0,0,8,,0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,8095,Cummins,0,0,0,0,0,9,,0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,8642,Zampa,0,0,0,0,0,10,,0,0,"2022-09-23 19:00:00"
50928,1,4,Australia,6258,Hazlewood,0,0,0,0,0,11,,0,0,"2022-09-23 19:00:00"
50928,2,2,India,8733,"KL Rahul",10,6,0,1,166.67,1,"b Zampa",0,0,"2022-09-23 19:00:00"
50928,2,2,India,576,"Rohit Sharma",46,20,4,4,230,2,"not out",1,0,"2022-09-23 19:00:00"
50928,2,2,India,1413,"Virat Kohli",11,6,2,0,183.33,3,"b Zampa",0,0,"2022-09-23 19:00:00"
50928,2,2,India,7915,"Suryakumar Yadav",0,1,0,0,0,4,"lbw b Zampa",0,0,"2022-09-23 19:00:00"
50928,2,2,India,9647,"Hardik Pandya",9,9,1,0,100,5,"c Finch b Cummins",0,0,"2022-09-23 19:00:00"
50928,2,2,India,145,"Dinesh Karthik",10,2,1,1,500,6,"not out",0,0,"2022-09-23 19:00:00"
50928,2,2,India,10744,"Rishabh Pant",0,0,0,0,0,7,,0,1,"2022-09-23 19:00:00"
50928,2,2,India,8808,"Axar Patel",0,0,0,0,0,8,,0,0,"2022-09-23 19:00:00"
50928,2,2,India,8175,"Harshal Patel",0,0,0,0,0,9,,0,0,"2022-09-23 19:00:00"
50928,2,2,India,9311,"Jasprit Bumrah",0,0,0,0,0,10,,0,0,"2022-09-23 19:00:00"
50928,2,2,India,7910,"Yuzvendra Chahal",0,0,0,0,0,11,,0,0,"2022-09-23 19:00:00"
50935,1,4,Australia,12225,Green,52,21,7,3,247.62,1,"c Rahul b Bhuvneshwar",0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,1643,Finch,7,6,1,0,116.67,2,"c Hardik Pandya b Axar",1,0,"2022-09-25 19:00:00"
50935,1,4,Australia,2250,"Steven Smith",9,10,1,0,90,3,"st Karthik b Chahal",0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,7662,Maxwell,6,11,1,0,54.55,4,"run out (Axar)",0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,10637,"Josh Inglis",24,22,3,0,109.09,5,"c Rohit b Axar",0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,13169,"Tim David",54,27,2,4,200,6,"c Rohit b Harshal Patel",0,0,"2022-09-25 19:00:00"
50935,1,4,Australia,1649,Wade,1,3,0,0,33.33,7,"c and b Axar",0,1,"2022-09-25 19:00:00"
